code_protein	Protein	Association	Loading_Value	Description	Indistinguishable.Proteins	comp1	comp2	comp3
X19231	MEGAHIT-MetaBAT2-S942.30_contig_4600016_5	stress	0.0271796901330068	rank: E		0.0271796901330068	-0.0355420149039121	0.0248324033360327
X12363	981_SemiBin_196_contig_5051789_75	control	-0.0271795085708269	rank: C;small subunit ribosomal protein S3 (db=kegg)		-0.0271795085708269	0.000182759860914131	0.0364738937364954
X9561	967_SemiBin_89_contig_4060656_7	stress	0.0271698657525684	rank: C;methyl-galactoside transport system substrate-binding protein (db=kegg)		0.0271698657525684	0.0130995229070069	-0.0253762675982548
X19836	MEGAHIT-MetaBAT2-S945.135_contig_4381558_7	control	-0.0271624509160541	rank: C;HSP20 family protein (db=kegg)		-0.0271624509160541	-0.0105494182091409	-0.0343507492159622
X5263	948_SemiBin_209_contig_3427059_48	stress	0.0271621678448429	rank: C;large subunit ribosomal protein L15 (db=kegg)		0.0271621678448429	-0.0343592108413311	0.0217710024306108
X8916	966_SemiBin_49_contig_5227407_2	control	-0.0271577822358146	rank: C;DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6] (db=kegg)		-0.0271577822358146	-0.0325775793625854	-0.0241240479990773
X9030	966_SemiBin_69_contig_3238730_2	stress	0.0271559018513787	rank: C;NADH-quinone oxidoreductase subunit F [EC:7.1.1.2] (db=kegg)		0.0271559018513787	-0.00424365633874587	-0.0552232134076075
X20280	MEGAHIT-MetaBAT2-S945.152_contig_4851845_25	stress	0.02715144530635	rank: C;uridylate kinase [EC:2.7.4.22] (db=kegg)	MEGAHIT-MetaBAT2-S979.62_contig_5177389_20	0.02715144530635	0.0397540644354774	0.0158039133080164
X15831	992_SemiBin_233_contig_1712897_43	stress	0.027148709420214	rank: C;ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6] (db=kegg)		0.027148709420214	-0.0166362060061469	0.0342346795386021
X11362	973_SemiBin_47_contig_3810251_1	stress	0.0271233329288937	rank: C;small subunit ribosomal protein S1 (db=kegg)		0.0271233329288937	-0.0355402517792222	0.0264026671621355
X26389	MEGAHIT-MetaBAT2-S958.133_contig_3010728_5	control	-0.0270968954568707	rank: C;fatty acid kinase [EC:2.7.2.18] (db=kegg)		-0.0270968954568707	0.0277032149714619	-0.0395152609456993
X19138	MEGAHIT-MetaBAT2-S942.153_contig_5812754_5	stress	0.0270958658345176	rank: C;glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33] (db=kegg)		0.0270958658345176	0.0319264191806248	-0.0267205951505604
X19056	MEGAHIT-MetaBAT2-S942.110_contig_6619126_7	stress	0.0270907711548269	rank: C;rubrerythrin (db=kegg)		0.0270907711548269	-0.0280223302261538	-0.0393234616783567
X19845	MEGAHIT-MetaBAT2-S945.135_contig_4381574_9	control	-0.0270688368189219	rank: C;beta-glucosidase [EC:3.2.1.21] (db=kegg)		-0.0270688368189219	-0.0292124545884514	0.0110492517166534
X16827	MEGAHIT-MetaBAT2-S932.53_contig_2808255_6	stress	0.0270583536656818	rank: C;sodium/pantothenate symporter (db=kegg)		0.0270583536656818	0.0324482021575022	0.00167657301485154
X14375	986_SemiBin_166_contig_1142861_3	stress	0.0270510816833378	rank: C;arginine deiminase [EC:3.5.3.6] (db=kegg)		0.0270510816833378	-0.028807046301157	0.0236451539549481
X14646	991_SemiBin_110_contig_883025_6	stress	0.0270068505514313	rank: E		0.0270068505514313	-0.0328709948067596	0.0316280993839503
X504	932_SemiBin_216_contig_6775404_8	stress	0.0270029406347956	rank: E	MEGAHIT-MetaBAT2-S983.33_contig_5576654_9	0.0270029406347956	0.0347128657715679	-0.0247083345025735
X26190	MEGAHIT-MetaBAT2-S957.66_contig_2889959_7	control	-0.0269973470290678	rank: C;glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2] (db=kegg)		-0.0269973470290678	-0.0318826801602331	-0.0293419093614497
X9173	966_SemiBin_95_contig_3845491_48	control	-0.0269968633615957	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)		-0.0269968633615957	-0.0361367209049987	0.0315577208334239
X13888	983_SemiBin_75_contig_6647975_6	stress	0.02695791541105	rank: C;beta-alanine---2-oxoglutarate transaminase [EC:2.6.1.120] (db=kegg)		0.02695791541105	-0.0418097211924038	0.0316474403888898
X3788	946_SemiBin_296_contig_4307605_18	control	-0.0269320593984131	rank: C;stage II sporulation protein D (peptidoglycan lytic transglycosylase) [EC:4.2.2.29] (db=kegg)		-0.0269320593984131	-0.0205515288194913	0.040559654059849
X19208	MEGAHIT-MetaBAT2-S942.30_contig_4599938_2	stress	0.0269202147573889	rank: C;dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (db=kegg)		0.0269202147573889	-0.0475887308692338	-0.00649295376636362
X19277	MEGAHIT-MetaBAT2-S942.31_contig_2232975_1	stress	0.0268940744272811	rank: C;formate C-acetyltransferase [EC:2.3.1.54] (db=kegg)		0.0268940744272811	-0.0289800401289028	0.0196358245177566
X9912	968_SemiBin_97_contig_2791605_53	control	-0.0268798444666348	rank: C;putative multiple sugar transport system substrate-binding protein (db=kegg)		-0.0268798444666348	-0.0250550133925449	0.026105303150078
X9248	966_SemiBin_95_contig_3845526_29	control	-0.026862659190866	rank: D;Carboxypeptidase regulatory-like domain [PF13620.11] (db=pfam)		-0.026862659190866	-0.0384674976425246	0.0193922535013031
X18967	MEGAHIT-MetaBAT2-S941.86_contig_5776111_3	control	-0.0268233757397882	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)		-0.0268233757397882	-0.0444353034700069	-0.0137778363786728
X21228	MEGAHIT-MetaBAT2-S947.111_contig_76322_34	control	-0.0268132259993623	rank: C;alpha-glucuronidase [EC:3.2.1.139] (db=kegg)		-0.0268132259993623	0.0234617406810023	-0.0260320784284482
X19324	MEGAHIT-MetaBAT2-S942.31_contig_2233052_22	stress	0.0267632724989888	rank: C;small subunit ribosomal protein S5 (db=kegg)		0.0267632724989888	-0.0371572220209505	0.0407469166179564
X4112	947_SemiBin_204_contig_1162520_9	stress	0.026713713586	rank: C;elongation factor Ts (db=kegg)		0.026713713586	-0.0104437764587877	0.0424620147604792
X9555	967_SemiBin_89_contig_4060652_8	stress	0.0266910215872497	rank: C;pectin-derived oligosaccharide transport system substrate-binding protein (db=kegg)		0.0266910215872497	-0.000417059736843952	-0.0670901019873325
X12257	976_SemiBin_36_contig_3814098_10	stress	0.0266738227154847	rank: C;small subunit ribosomal protein S7 (db=kegg)	group3_bins.185_contig_6264743_3	0.0266738227154847	0.0314412911712883	0.0488045185523147
X20445	MEGAHIT-MetaBAT2-S945.92_contig_5403095_26	control	-0.0266651910137529	rank: C;large subunit ribosomal protein L30 (db=kegg)		-0.0266651910137529	0.0137404748367231	0.0432211117640979
X7741	961_SemiBin_68_contig_3660545_46	stress	0.0266640770134843	rank: C;diaminopimelate decarboxylase [EC:4.1.1.20] (db=kegg)		0.0266640770134843	0.0339846584424715	-0.00709773139919768
X21608	MEGAHIT-MetaBAT2-S947.8_contig_60638_4	stress	0.0266580699529679	rank: D;Putative zinc-binding metallo-peptidase [PF15890.10] (db=pfam)		0.0266580699529679	0.0128159647637815	-0.0580832917258715
X10715	973_SemiBin_307_contig_3160926_119	control	-0.0265609465902449	rank: C;large subunit ribosomal protein L2 (db=kegg)		-0.0265609465902449	-0.0227624388051786	0.0477135077561595
X17165	MEGAHIT-MetaBAT2-S933.151_contig_5473465_2	control	-0.0265460677681753	rank: C;uncharacterized protein (db=kegg)		-0.0265460677681753	-0.0280268905999563	-0.0279327493000822
X9407	967_SemiBin_89_contig_4060535_1	stress	0.0265378138626436	rank: D;Ricin-type beta-trefoil lectin domain-like [PF14200.11] (db=pfam)	MEGAHIT-MetaBAT2-S965.170_contig_623731_2	0.0265378138626436	-0.0333051479727656	-0.0492400240820705
X25572	MEGAHIT-MetaBAT2-S956.103_contig_5657248_6	stress	0.026536175717541	rank: C;maltose/maltodextrin transport system permease protein (db=kegg)		0.026536175717541	-0.0382307712359074	0.0280030189959891
X11132	973_SemiBin_47_contig_3810165_4	control	-0.0265202426673073	rank: E		-0.0265202426673073	-0.0388236333407159	-0.0161713599859317
X15777	992_SemiBin_233_contig_1712883_52	stress	0.0265117630279188	rank: E	MEGAHIT-MetaBAT2-S948.142_contig_869953_11	0.0265117630279188	-0.0362236193540059	0.00284003934110549
X19908	MEGAHIT-MetaBAT2-S945.135_contig_4381727_3	control	-0.0265030029577109	rank: C;GTPase (db=kegg)		-0.0265030029577109	-0.0478090143475942	-0.0168731401219917
X525	932_SemiBin_237_contig_3195432_11	control	-0.0265015288395808	rank: D;Aminotransferase class-III [PF00202.26];Aminotransferase class-V [PF00266.24] (db=pfam)	MEGAHIT-MetaBAT2-S962.80_contig_4191407_4, MEGAHIT-MetaBAT2-S973.219_contig_4980373_9	-0.0265015288395808	-0.0299356004577747	-0.0193087745422667
X22060	MEGAHIT-MetaBAT2-S949.157_contig_2408563_43	control	-0.0264676453456532	rank: C;translation initiation factor IF-3 (db=kegg)		-0.0264676453456532	-0.0384389892748396	0.00819842328568819
X8562	965_SemiBin_146_contig_1265015_6	stress	0.0264621960488449	rank: C;Alr-MurF fusion protein [EC:5.1.1.1 6.3.2.10] (db=kegg)		0.0264621960488449	-0.034293377282657	-0.00045454868378221
X23744	MEGAHIT-MetaBAT2-S951.163_contig_4275157_18	control	-0.0264566230602285	rank: D;Outer membrane protein Omp28 [PF11551.13] (db=pfam)		-0.0264566230602285	-0.02663564874096	0.0225069165446959
X26317	MEGAHIT-MetaBAT2-S958.133_contig_3010668_1	stress	0.0264501484130727	rank: C;elongation factor Tu (db=kegg)		0.0264501484130727	0.0365267988617718	-0.0176690459368509
X15310	991_SemiBin_49_contig_4970573_5	control	-0.0264394748923435	rank: C;phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)		-0.0264394748923435	-0.00969656657376609	0.0380085477242964
X11563	976_SemiBin_228_contig_1679514_2	control	-0.026421679694098	rank: C;ATP-dependent Clp protease ATP-binding subunit ClpB (db=kegg)		-0.026421679694098	0.0411540865351848	-0.0199512209443408
X9528	967_SemiBin_89_contig_4060624_24	stress	0.0264136842350429	rank: C;phosphate acetyltransferase [EC:2.3.1.8] (db=kegg)		0.0264136842350429	-0.0307531381057682	-0.0803289015355406
X22811	MEGAHIT-MetaBAT2-S950.5_contig_1514570_22	control	-0.0263981214600415	rank: C;BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15] (db=kegg)		-0.0263981214600415	0.0458834258195812	-0.049877591646184
X12042	976_SemiBin_24_contig_6422263_51	control	-0.0263340646330465	rank: C;polar amino acid transport system ATP-binding protein [EC:7.4.2.1] (db=kegg)		-0.0263340646330465	0.0321702044746638	-0.039014882193453
X10941	973_SemiBin_307_contig_3160945_12	stress	0.026324282000471	rank: E		0.026324282000471	-0.0407377087855792	0.0192593953569561
X17076	MEGAHIT-MetaBAT2-S933.133_contig_1080006_15	control	-0.0263151729575346	rank: C;large subunit ribosomal protein L5 (db=kegg)		-0.0263151729575346	-0.0032383231036229	0.0543018574715706
X21637	MEGAHIT-MetaBAT2-S947.97_contig_6666109_1	stress	0.0262587385438902	rank: D;Bacterial Ig-like domain (group 2) [PF02368.23] (db=pfam)		0.0262587385438902	0.0386527541632237	0.0161761541968774
X22554	MEGAHIT-MetaBAT2-S950.132_contig_5970445_8	stress	0.0262203835666297	rank: C;preprotein translocase subunit YajC (db=kegg)		0.0262203835666297	-0.0308370801672559	-0.0363060781783218
X16237	993_SemiBin_2_contig_3830891_17	stress	0.0262186919610438	rank: D;3-hydroxyacyl-CoA dehydrogenase, NAD binding domain [PF02737.23];3-hydroxyacyl-CoA dehydrogenase, C-terminal domain [PF00725.27] (db=pfam)		0.0262186919610438	-0.0458866119012268	0.0245416486413284
X8658	965_SemiBin_146_contig_1265067_1	control	-0.0261550803094192	rank: E		-0.0261550803094192	-0.0281900696636188	-0.00190826096979324
X22803	MEGAHIT-MetaBAT2-S950.5_contig_1514570_1	control	-0.0261360896462856	rank: D;AAA lid domain [PF17871.6];ATPase family associated with various cellular activities (AAA) [PF00004.34];Bacterial TniB protein [PF05621.16];Sigma-54 interaction domain [PF00158.31];MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.4];AAA ATPase domain [PF13191.11] (db=pfam)		-0.0261360896462856	0.0450384668621279	-0.04894325901424
X22365	MEGAHIT-MetaBAT2-S949.157_contig_2408650_2	control	-0.0261259774746509	rank: C;orotate phosphoribosyltransferase [EC:2.4.2.10] (db=kegg)		-0.0261259774746509	-0.0479719577839629	0.0267947541991852
X14717	991_SemiBin_113_contig_800935_38	stress	0.026120510250797	rank: C;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11] (db=kegg)		0.026120510250797	-0.0520513553561955	0.0341166995952209
X9493	967_SemiBin_89_contig_4060598_5	stress	0.0260801961465261	rank: C;large conductance mechanosensitive channel (db=kegg)		0.0260801961465261	0.00142099158159897	-0.0476288239564004
X590	932_SemiBin_237_contig_3195440_17	control	-0.0260715412052042	rank: C;nitrogen regulatory protein P-II 1 (db=kegg)		-0.0260715412052042	-0.0455418873568377	-0.0384745301213133
X20160	MEGAHIT-MetaBAT2-S945.141_contig_5189839_1	control	-0.0260704117393957	rank: C;small subunit ribosomal protein S13 (db=kegg)		-0.0260704117393957	-0.00521076849388727	-0.037235124781428
X15012	991_SemiBin_141_contig_1443034_34	stress	0.0260700138897444	rank: D;Family of unknown function (DUF5932) [PF19355.4];Response regulator receiver domain [PF00072.29] (db=pfam)	MEGAHIT-MetaBAT2-S947.111_contig_76376_11, MEGAHIT-MetaBAT2-S950.5_contig_1514597_28, MEGAHIT-MetaBAT2-S951.173_contig_4789069_4, MEGAHIT-MetaBAT2-S955.226_contig_2978334_48	0.0260700138897444	-0.0658086475834269	0.00687480114824897
X26144	MEGAHIT-MetaBAT2-S957.57_contig_338494_3	control	-0.0260467061337217	rank: C;arginyl-tRNA synthetase [EC:6.1.1.19] (db=kegg)		-0.0260467061337217	-0.0275191690794171	0.0198193231108834
X12389	981_SemiBin_196_contig_5051805_73	stress	0.0260038685745606	rank: C;elongation factor P (db=kegg)		0.0260038685745606	0.00451947822491181	0.0486847949935124
X22390	MEGAHIT-MetaBAT2-S949.157_contig_2408653_30	stress	0.0259639296166302	rank: C;small subunit ribosomal protein S13 (db=kegg)		0.0259639296166302	-0.0446771148301743	0.0328297272535214
X9601	967_SemiBin_89_contig_4060701_5	stress	0.0259609804465926	rank: D;AAA domain (Cdc48 subfamily) [PF07724.19];AAA lid domain [PF17871.6];C-terminal, D2-small domain, of ClpB protein [PF10431.14];AAA domain (dynein-related subfamily) [PF07728.19];ATPase family associated with various cellular activities (AAA) [PF00004.34];AAA domain [PF13401.11];Bacterial TniB protein [PF05621.16];MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.4] (db=pfam)		0.0259609804465926	-0.0350077875800584	-0.0685809780667512
X10286	970_SemiBin_111_contig_3275984_45	stress	0.0259502599995173	rank: E		0.0259502599995173	-0.0353432390018827	0.0396204805788724
X5611	953_SemiBin_322_contig_357580_9	stress	0.0259318604435111	rank: C;polysaccharide biosynthesis/export protein (db=kegg)		0.0259318604435111	0.0281648222159843	-0.0328355147438959
X11669	976_SemiBin_24_contig_6422224_1	control	-0.0259166946170344	rank: C;uridylate kinase [EC:2.7.4.22] (db=kegg)		-0.0259166946170344	-0.00436208466771883	-0.0552708911172297
X26100	MEGAHIT-MetaBAT2-S957.57_contig_338406_1	stress	0.0258906498977512	rank: E		0.0258906498977512	-0.0486054900470078	0.0322405317069642
X22851	MEGAHIT-MetaBAT2-S950.5_contig_1514584_7	control	-0.0258282412069975	rank: D;OmpA family [PF00691.25] (db=pfam)		-0.0258282412069975	0.049625358562415	-0.0385544773955932
X21512	MEGAHIT-MetaBAT2-S947.6_contig_2426448_6	stress	0.0258121763339446	rank: C;large subunit ribosomal protein L19 (db=kegg)		0.0258121763339446	0.0437841584381218	0.00562530621787604
X9512	967_SemiBin_89_contig_4060609_5	stress	0.0258065668533577	rank: D;Conserved carboxylase domain [PF02436.23];HMGL-like [PF00682.24] (db=pfam)		0.0258065668533577	-0.0310397132767115	-0.0550489865984583
X14001	985_SemiBin_129_contig_7036531_7	stress	0.0257875429769534	rank: D;Domain of unknown function (DUF4349) [PF14257.11] (db=pfam)		0.0257875429769534	-0.039375457903279	0.0191290840172188
X12557	983_SemiBin_12_contig_3607198_34	control	-0.0257784234599283	rank: C;arabinogalactan oligomer / maltooligosaccharide transport system permease protein (db=kegg)		-0.0257784234599283	0.00946331952856352	-0.0511659559485545
X8811	965_SemiBin_146_contig_1265156_25	control	-0.0257744301153646	rank: C;2-isopropylmalate synthase [EC:2.3.3.13] (db=kegg)		-0.0257744301153646	-0.0494528772575312	0.0102177496154438
X3921	946_SemiBin_374_contig_4629659_30	control	-0.0257457424669092	rank: C;large subunit ribosomal protein L7/L12 (db=kegg)	968_SemiBin_116_contig_4216236_18	-0.0257457424669092	-0.0425728718782248	0.00165507598088999
X22388	MEGAHIT-MetaBAT2-S949.157_contig_2408653_28	stress	0.0257168573689839	rank: C;adenylate kinase [EC:2.7.4.3] (db=kegg)		0.0257168573689839	-0.0186559755557126	0.051168228543881
X14379	986_SemiBin_166_contig_1142862_48	control	-0.0256994782808769	rank: D;Universal stress protein family [PF00582.31] (db=pfam)		-0.0256994782808769	-0.051837545250032	-0.00235637636906739
X20068	MEGAHIT-MetaBAT2-S945.141_contig_5189751_3	control	-0.0256483239147412	rank: C;biopolymer transport protein ExbB (db=kegg)		-0.0256483239147412	0.0168854398965706	-0.0477900320834084
X16986	MEGAHIT-MetaBAT2-S933.133_contig_1079945_41	control	-0.025641992009926	rank: D;Protein export membrane protein [PF02355.21];SecDF, P1 head subdomain [PF22599.1];Protein translocase subunit SecDF, P1 domain, N-terminal [PF21760.2] (db=pfam)		-0.025641992009926	-0.0395823314670738	0.0118164868282869
X19273	MEGAHIT-MetaBAT2-S942.31_contig_2232968_5	stress	0.0256225144223969	rank: C;small subunit ribosomal protein S12 (db=kegg)		0.0256225144223969	-0.0411866365958259	0.0121357521283857
X4330	947_SemiBin_8_contig_4470437_5	stress	0.025570982435969	rank: C;6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50] (db=kegg)	MEGAHIT-MetaBAT2-S951.163_contig_4275219_4	0.025570982435969	-0.0513368833890496	0.00783440599036274
X19553	MEGAHIT-MetaBAT2-S944.127_contig_3265344_10	stress	0.0255608723716602	rank: D;Transketolase, pyrimidine binding domain [PF02779.29];Transketolase, C-terminal domain [PF02780.25];Transketolase-like TK C-terminal domain [PF22613.1] (db=pfam)		0.0255608723716602	-0.0361188128884956	0.0209463189379303
X5827	953_SemiBin_322_contig_357597_176	stress	0.0255323199851801	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)		0.0255323199851801	0.00530491841302123	0.0521310631529581
X18697	MEGAHIT-MetaBAT2-S938.190_contig_1791545_1	stress	0.0255008757958869	rank: D;CO dehydrogenase/acetyl-CoA synthase complex beta subunit [PF03598.20];Carbon monoxide dehydrogenase subunit alpha N-terminal domain [PF18537.6];ACS/CODH beta subunit C-terminal [PF19436.4] (db=pfam)		0.0255008757958869	0.0338134776298939	-0.0165229776538496
X19266	MEGAHIT-MetaBAT2-S942.31_contig_2232954_4	stress	0.0254980606411715	rank: D;GGGtGRT protein [PF14057.11] (db=pfam)		0.0254980606411715	-0.0535111489439064	0.00959959871026891
X15623	992_SemiBin_233_contig_1712868_7	stress	0.0254804472715591	rank: C;methyl-accepting chemotaxis protein (db=kegg)		0.0254804472715591	0.0276419274898607	-0.0284441248683956
X18790	MEGAHIT-MetaBAT2-S938.43_contig_1391687_10	stress	0.025458410180491	rank: D;SecDF, P1 head subdomain [PF22599.1];Protein export membrane protein [PF02355.21];Protein translocase subunit SecDF, P1 domain, N-terminal [PF21760.2] (db=pfam)		0.025458410180491	0.0393747191538334	0.0121196867749599
X9374	967_SemiBin_89_contig_4060497_1	control	-0.0254457099059599	rank: C;threonyl-tRNA synthetase [EC:6.1.1.3] (db=kegg)		-0.0254457099059599	-0.0429494608228847	-0.0238927101305693
X14433	987_SemiBin_26_contig_1253944_1	stress	0.0254385166736207	rank: D;Iron-containing alcohol dehydrogenase [PF00465.24];Iron-containing alcohol dehydrogenase [PF13685.11] (db=pfam)		0.0254385166736207	-0.0526516201554731	-0.00398665284375
X1824	935_SemiBin_68_contig_5672779_9	stress	0.0254275786186518	rank: C;branched-chain amino acid transport system substrate-binding protein (db=kegg)		0.0254275786186518	0.039857111553408	0.00824504364181299
X14256	986_SemiBin_166_contig_1142782_36	stress	0.0253617272734729	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)		0.0253617272734729	-0.0394585156020549	0.0209449610322481
X19590	MEGAHIT-MetaBAT2-S944.84_contig_2211409_5	stress	0.0253337891507349	rank: C;large subunit ribosomal protein L21 (db=kegg)	MEGAHIT-MetaBAT2-S950.132_contig_5970553_21, MEGAHIT-MetaBAT2-S962.187_contig_2556305_4	0.0253337891507349	-0.039584468945631	0.00679009492086994
X4017	946_SemiBin_374_contig_4629793_6	control	-0.0253323953894176	rank: D;Diguanylate cyclase, GGDEF domain [PF00990.26];PAS fold [PF08447.17] (db=pfam)		-0.0253323953894176	0.022415594461777	-0.0558810638614684
X11316	973_SemiBin_47_contig_3810246_11	stress	0.0253253616665366	rank: E		0.0253253616665366	-0.036910745478809	-0.0149503552469995
X7718	961_SemiBin_68_contig_3660543_1	stress	0.0252815553646128	rank: C;acetate kinase [EC:2.7.2.1] (db=kegg)		0.0252815553646128	0.03677040780052	-0.0340712510077136
X19522	MEGAHIT-MetaBAT2-S944.121_contig_6278404_18	stress	0.0252631533766428	rank: C;enoyl-CoA hydratase [EC:4.2.1.17] (db=kegg)		0.0252631533766428	-0.0356792317893764	0.015475900635093
X128	932_SemiBin_106_contig_906231_23	stress	0.0252429069183858	rank: C;threonine dehydratase [EC:4.3.1.19] (db=kegg)		0.0252429069183858	-0.0352935542018262	0.029224326107073
X19565	MEGAHIT-MetaBAT2-S944.143_contig_1225144_4	stress	0.0251516372319467	rank: E		0.0251516372319467	-0.0352625767781742	0.0160442719085889
X6763	956_SemiBin_215_contig_4668638_67	stress	0.0251443059020876	rank: C;large subunit ribosomal protein L14 (db=kegg)	972_SemiBin_102_contig_6480151_1, 972_SemiBin_103_contig_3787372_12, MEGAHIT-MetaBAT2-S964.185_contig_74957_8	0.0251443059020876	0.0250405034249538	-0.0295487576743726
X21839	MEGAHIT-MetaBAT2-S949.157_contig_2408502_9	stress	0.025087323275354	rank: C;glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41] (db=kegg)		0.025087323275354	0.0390353029987767	0.00304971103632604
X19130	MEGAHIT-MetaBAT2-S942.153_contig_5812706_2	stress	0.0250834884069974	rank: C;glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] (db=kegg)		0.0250834884069974	-0.0262122892744269	-0.0420455062128249
X15538	992_SemiBin_233_contig_1712835_24	stress	0.0250794655802709	rank: D;Tetratricopeptide repeat-like domain [PF09976.14];Outer membrane lipoprotein [PF13525.11] (db=pfam)		0.0250794655802709	-0.0309668387495075	0.0340199235856756
X9595	967_SemiBin_89_contig_4060691_1	stress	0.0250039074300257	rank: E		0.0250039074300257	-0.0370345788221953	-0.0687423396701089
X9335	967_SemiBin_89_contig_4060478_3	stress	0.0249876574507563	rank: D;Citrate synthase, C-terminal domain [PF00285.26] (db=pfam)	MEGAHIT-MetaBAT2-S932.132_contig_1418871_9	0.0249876574507563	-0.000392508255644898	-0.081931010345158
X4416	947_SemiBin_9_contig_1846757_23	stress	0.0249445970588567	rank: C;carbamate kinase [EC:2.7.2.2] (db=kegg)		0.0249445970588567	0.0244750513181376	-0.0649932143033013
X14425	987_SemiBin_26_contig_1253933_24	stress	0.0249306045986286	rank: C;rubrerythrin (db=kegg)		0.0249306045986286	-0.0410197311013625	-0.00264337270368815
X12125	976_SemiBin_24_contig_6422273_24	control	-0.0248869987561555	rank: C;4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] (db=kegg)		-0.0248869987561555	-0.0354403874991394	0.0370499062703344
X14077	985_SemiBin_129_contig_7036573_3	stress	0.0248673921279906	rank: C;carbon starvation protein (db=kegg)		0.0248673921279906	-0.0429335695590132	0.0182997707234495
X25309	MEGAHIT-MetaBAT2-S955.226_contig_2978225_20	stress	0.0248278711416197	rank: D;Domain of unknown function (DUF5017) [PF16409.10] (db=pfam)		0.0248278711416197	-0.0311599256442684	0.0349617340396536
X11833	976_SemiBin_24_contig_6422241_48	control	-0.0247658184639769	rank: C;translation initiation factor IF-1 (db=kegg)	MEGAHIT-MetaBAT2-S983.51_contig_6227230_34	-0.0247658184639769	-0.0502720557259487	-0.0165202777293803
X2607	941_SemiBin_67_contig_4026749_2	stress	0.0247149653256919	rank: E		0.0247149653256919	0.00176072707053087	-0.0616422316509267
X17716	MEGAHIT-MetaBAT2-S935.60_contig_5798566_27	stress	0.0246454453523059	rank: C;phosphopentomutase [EC:5.4.2.7] (db=kegg)		0.0246454453523059	0.0665124199986269	0.0347737936545207
X9463	967_SemiBin_89_contig_4060587_12	stress	0.0246451089851257	rank: C;putative tryptophan/tyrosine transport system substrate-binding protein (db=kegg)		0.0246451089851257	-0.0482825086451715	-0.0668539796304297
X9488	967_SemiBin_89_contig_4060596_9	stress	0.0246431464845616	rank: C;large subunit ribosomal protein L18 (db=kegg)	MEGAHIT-MetaBAT2-S932.132_contig_1418887_14	0.0246431464845616	-0.0163456297847946	-0.0592377336319919
X25970	MEGAHIT-MetaBAT2-S957.37_contig_3494449_19	stress	0.024581216837019	rank: D;Rubrerythrin, rubredoxin-like domain [PF21349.2] (db=pfam)		0.024581216837019	0.0347049912591495	0.0528425707881114
X17628	MEGAHIT-MetaBAT2-S935.50_contig_6482487_68	stress	0.0245565471739209	rank: C;2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55] (db=kegg)		0.0245565471739209	0.058335447887755	0.0209595484970532
X13141	983_SemiBin_151_contig_1974809_147	stress	0.0244727267668607	rank: C;imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19] (db=kegg)		0.0244727267668607	-0.0113828016141046	-0.0823805008557265
X2530	941_SemiBin_237_contig_6359445_3	control	-0.024468356528024	rank: C;LemA protein (db=kegg)		-0.024468356528024	-0.0623034417443848	0.0121767061258585
X5740	953_SemiBin_322_contig_357591_118	control	-0.0244527803860022	rank: E		-0.0244527803860022	-0.0466410880090888	-0.021863736643282
X14525	988_SemiBin_105_contig_5494511_10	stress	0.0243870267572837	rank: C;neurotransmitter:Na+ symporter, NSS family (db=kegg)		0.0243870267572837	-0.052246995187307	0.0196091098050254
X9517	967_SemiBin_89_contig_4060614_7	stress	0.024379195074432	rank: C;RNA polymerase primary sigma factor (db=kegg)		0.024379195074432	-0.0189933226865052	-0.0652620480145223
X3612	946_SemiBin_296_contig_4307516_3	control	-0.0243465821626486	rank: C;serine protease Do [EC:3.4.21.107] (db=kegg)		-0.0243465821626486	-0.0354470345413196	0.0301219970428876
X3459	945_SemiBin_50_contig_502497_2	control	-0.0243371429176947	rank: E		-0.0243371429176947	-0.0326306882261618	-0.000232350760769837
X19177	MEGAHIT-MetaBAT2-S942.30_contig_4599786_3	stress	0.024273235790821	rank: D;SipL, SPOCS domain [PF12673.12] (db=pfam)		0.024273235790821	-0.0401543936761618	0.0254083086656109
